name,review,rating,sentiment
"Munchkin Bubble Spout Guard, Blue",I have a standard size tub and spout. This did not work for us. It came right off. We returned it and got the Skip Hop Moby(whale) spout cover.,1,-1
"Munchkin Bubble Spout Guard, Blue",I bought this spout cover after reading reviews. I needed one that would allow me to pull the switch for the shower up. This cover does that but is way too big for my spout. The elephant is completely open on the bottom and is supposed to attach with a dinky piece of Velcro. My 9 month old son immediately reached for it and pulled it right off. It can't protect his head if it won't stay on. Complete waste of money.,1,-1
"Munchkin Scoop Drain and Store Bath Toy Organizer, Blue","I was very skeptical about any kind of product that used tape strips to stick to a wall in a very humid room...but this had good reviews so I tried it.  It's a joke.  Cleaned the wall, attached the sticky base and held firmly for about 3 minutes, then let sit for 24 hours until I hung the scoop on it.  That night I am sleeping and hear this huge crash in the bathroom...yup it fell off.  And it was not packed heavily, just those little rubber animals. Part of me knew there was no way these sticky strips would hold up, but I am still mad over this purchase and want to return it for a refund.",1,-1
"Munchkin Scoop Drain and Store Bath Toy Organizer, Blue","I thought this would hold most of her bath toys, but as soon as I put this on our wall, above our tub.. once it gets wet, it will slip down. And with all the toys inside, it falls off the wall entirely.. I wouldnt recommend this product.",1,-1
"Munchkin Quick Install 26&quot; Gate, Black","Amazon stirred me wrong on this one.  It hardly deserves one star!  This gate completely fell apart on me and it hardly grasped on when it did work.  The little pieces that hold the gate in-line started coming off one by one.  The scary part is that it came off and the screw was sticking through which is a huge safety hazard.  I maybe moved the gate off and on 6 times before it started falling apart.  The baby isn't even big enough to start tugging on it or messing with it, so I can't imagine it lasting one day with a baby that has more stability.  This thing is CRAP CRAP CRAP!!!!!",1,-1
"Munchkin 2 Piece Stroller Swivel Hooks, Black",The design is good. The quality is POOR! Don't waste your money. I only hung hats on the hooks. Didn't last more than 1 month and they broke...,1,-1
Munchkin Arm &amp; Hammer 3 Piece Nursery Fresheners with Brackets,"I wouldnt buy again. I bought these for stinky diaper can, but they dont seem to be helping. Take a pass.",2,-1
Munchkin Arm &amp; Hammer 3 Piece Nursery Fresheners with Brackets,Am I supposed to poke the little disks or something? I feel like these have no odor eating ability. I love the idea and the little stick on holder. There is no smell from these and let's just say the smell from the diaper bin is as strong as ever.,2,-1
Munchkin Arm &amp; Hammer 3 Piece Nursery Fresheners with Brackets,The product itself is fine. I ordered this particular set for the brackets. I wanted to stick them in the lid of our diaper pail. Our pail is really a kitchen trash pail and doesn't have a place for deodorant disks. The adhesive on the brackets is pretty weak. So they fell off after a few opening and closings of the lid.,2,-1
Munchkin Arm &amp; Hammer 3 Piece Nursery Fresheners with Brackets,I didn't really get any more of a 'fresher' scent from these. I put them in our diaper pal and it kept falling off. Not really what I expected.,2,-1
"Munchkin Time Saver Bottle Warmer, White","Nothing too exciting about this product. The water reservoir leaks all over with any sort of movement of the warmer. Although I followed the heating guidelines, the heating times still had to be adjusted frequently. I don't know how but even in a very short heating time frame, milk from the bottle would come out and into the device making the water milky in color. I will be returning this product.",2,-1
"Munchkin Time Saver Bottle Warmer, White","My daughter is 10 weeks old.  I bought this turn dial model just a few weeks ago.  My daughter is mainly breastfed and gets an occasional bottle if I'm not home so this bottle warmer has only been used maybe 12 times.  The dial NO LONGER WORKS!  If its turned past 2 minutes it will continue to heat until the water runs out, which can seriously boil the milk.  I'm really disappointed considering we have hardly used it.  I will be contacting the manufacturer to get a refund.  It worked great the first few times, so we threw the recpt away.  My cousin has the digital version and has used it with two kids so maybe that model works better??",1,-1
